tribunal,siglaTribunal,dadosBasicos.orgaoJulgador.codigoOrgao,ocorrencia,valido,nao_valido,freq1,freq2,freq3,freq4
tj,TJMT,6507,2,2,0,0,1,1,0
tj,TJMT,48481,1,1,0,0,0,1,0
tj,TJMT,7421,89,7,0,0,5,2,0
tj,TJMT,78447,17,5,0,0,3,2,0
tj,TJMT,48532,19,6,0,1,2,2,1
tj,TJMT,48401,34,8,0,0,3,5,0
tj,TJMT,48491,30,8,0,0,5,2,1
tj,TJMT,48487,33,2,0,0,0,2,0
tj,TJMT,51751,4,1,0,0,0,1,0
tj,TJMT,6386,13,1,0,0,0,1,0
tj,TJMT,75574,63,6,0,0,5,1,0
tj,TJMT,8087,10,5,0,0,2,2,1
tj,TJMT,8139,8,2,0,0,0,2,0
tj,TJMT,109001,281,24,0,0,17,5,2
tj,TJMT,110001,66,11,0,0,6,3,2
tj,TJMT,48494,5,3,0,0,2,0,1
tj,TJMT,48473,66,5,0,1,0,3,1
tj,TJMT,48397,8,3,0,0,1,2,0
tj,TJMT,48410,4,2,0,0,1,1,0
tj,TJMT,48439,2,2,0,0,1,1,0
tj,TJMT,48515,3,1,0,0,1,0,0
tj,TJMT,48469,2,1,0,0,1,0,0
tj,TJMT,6506,46,6,0,0,1,5,0
tj,TJMT,6349,56,16,0,1,11,3,1
tj,TJMT,48533,49,5,0,0,1,3,1
tj,TJMT,48430,45,6,0,0,3,2,1
tj,TJMT,48423,55,8,1,0,6,0,3
tj,TJMT,48463,14,3,4,0,7,0,0
tj,TJMT,48626,359,2,5,0,6,1,0
tj,TJMT,48631,362,2,5,0,6,1,0
tj,TJMT,80303,1,0,1,0,1,0,0
tj,TJMT,48399,72,7,0,0,7,0,0
tj,TJMT,48403,17,5,0,0,5,0,0
tj,TJMT,48409,3,1,0,0,1,0,0
tj,TJMT,48444,29,7,0,0,5,0,2
tj,TJMT,48471,7,3,0,0,3,0,0
tj,TJMT,48496,16,4,0,0,3,0,1
tj,TJMT,48511,17,6,0,0,6,0,0
tj,TJMT,48531,16,4,0,0,4,0,0
tj,TJMT,48640,311,3,4,0,6,1,0
tj,TJMT,48412,3,3,0,0,3,0,0
tj,TJMT,48441,1,1,0,0,1,0,0
tj,TJMT,48458,8,2,2,0,4,0,0
tj,TJMT,48470,10,4,0,0,4,0,0
tj,TJMT,48477,9,2,0,0,2,0,0
tj,TJMT,48482,4,3,0,0,1,0,2
tj,TJMT,48488,11,4,0,0,4,0,0
tj,TJMT,48497,3,3,0,0,3,0,0
tj,TJMT,48505,11,4,0,0,2,0,2
tj,TJMT,81223,143,2,1,0,2,1,0
tj,TJMT,48425,21,4,0,0,2,0,2
tj,TJMT,48474,4,2,0,0,2,0,0
tj,TJMT,48461,3,2,0,0,0,0,2
tj,TJMT,48504,4,1,0,0,0,0,1
tj,TJMT,48517,2,1,0,0,0,0,1
tj,TJMT,48701,8,3,0,0,2,1,0
tj,TJMT,48705,15,2,0,0,1,1,0
tj,TJMT,48706,19,4,0,0,3,1,0
tj,TJMT,48721,39,5,0,0,4,1,0
tj,TJMT,48722,5,2,0,0,1,1,0
tj,TJMT,48736,4,2,0,0,1,1,0
tj,TJMT,48737,1,1,0,0,1,0,0
tj,TJMT,48513,20,3,0,0,1,2,0
tj,TJMT,48426,49,5,0,0,2,3,0
tj,TJMT,48446,6,2,0,0,1,1,0
tj,TJMT,48506,9,6,0,0,2,3,1
tj,TJMT,48516,31,5,0,0,1,3,1
tj,TJMT,48521,15,4,0,0,2,1,1
tj,TJMT,109002,12,2,0,0,0,2,0
tj,TJMT,13713,1,1,0,0,0,1,0
tj,TJMT,48396,8,2,0,0,0,2,0
tj,TJMT,48400,4,4,0,0,1,2,1
tj,TJMT,48413,8,2,0,0,0,2,0
tj,TJMT,48421,46,3,0,0,0,2,1
tj,TJMT,48442,7,2,0,0,0,1,1
tj,TJMT,48447,19,3,0,0,1,2,0
tj,TJMT,48452,1,1,0,0,0,1,0
tj,TJMT,48457,5,2,0,0,0,1,1
tj,TJMT,48462,33,2,0,0,0,2,0
tj,TJMT,48464,9,3,0,0,0,2,1
tj,TJMT,48468,4,2,0,0,0,2,0
tj,TJMT,48472,27,2,0,0,0,2,0
tj,TJMT,48483,13,3,0,0,0,2,1
tj,TJMT,48495,2,1,0,0,0,1,0
tj,TJMT,48537,13,4,0,0,1,2,1
tj,TJMT,7268,7,3,0,0,0,2,1
tj,TJMT,110003,1,1,0,0,1,0,0
tj,TJMT,8079,3,2,0,0,0,1,1
tj,TJMT,48708,16,3,0,0,2,1,0
tj,TJMT,48646,4,1,0,0,0,1,0
tj,TJMT,48710,26,2,0,0,1,1,0
tj,TJMT,48713,9,2,0,0,1,1,0
tj,TJMT,48716,10,2,0,0,1,1,0
tj,TJMT,48727,11,2,0,0,1,1,0
tj,TJMT,48690,3,1,0,0,1,0,0
tj,TJMT,48707,2,2,0,0,2,0,0
tj,TJMT,48718,3,1,0,0,1,0,0
tj,TJMT,48723,2,1,0,0,1,0,0
tj,TJMT,48540,1,1,0,0,1,0,0
tj,TJMT,48404,41,4,0,0,2,1,1
tj,TJMT,110002,3,1,0,0,0,1,0
tj,TJMT,48393,2,2,0,0,0,1,1
tj,TJMT,48443,2,1,0,0,0,1,0
tj,TJMT,48476,1,1,0,0,0,1,0
tj,TJMT,48498,16,2,0,0,0,1,1
tj,TJMT,48503,2,1,0,0,0,1,0
tj,TJMT,48512,2,2,0,0,0,1,1
tj,TJMT,48520,4,1,0,0,0,1,0
tj,TJMT,51742,1,1,0,0,1,0,0
tj,TJMT,51736,1,1,0,0,0,0,1
tj,TJMS,16417,5495,20,0,3,10,4,3
tj,TJMS,17315,1304,8,0,0,6,1,1
tj,TJMS,17323,424,23,0,0,17,4,2
tj,TJMS,17326,383,21,0,0,15,4,2
tj,TJMS,17334,258,16,0,1,11,4,0
tj,TJMS,17337,254,17,0,1,11,4,1
tj,TJMS,20397,264,10,0,0,7,2,1
tj,TJMS,2804,123,13,0,0,9,2,2
tj,TJMS,2806,66,16,0,0,13,1,2
tj,TJMS,2816,517,25,0,0,16,6,3
tj,TJMS,2829,113,13,0,0,6,4,3
tj,TJMS,3499,370,18,0,0,12,4,2
tj,TJMS,3512,513,20,0,0,11,6,3
tj,TJMS,3518,260,19,0,0,14,1,4
tj,TJMS,3520,32,10,0,0,5,3,2
tj,TJMS,3525,74,18,0,1,8,6,3
tj,TJMS,3541,66,10,0,0,6,3,1
tj,TJMS,3547,876,52,0,1,36,10,5
tj,TJMS,3556,355,24,0,0,14,7,3
tj,TJMS,3563,315,20,0,0,14,5,1
tj,TJMS,3573,206,16,0,3,11,2,0
tj,TJMS,3577,12126,83,0,6,63,10,4
tj,TJMS,3586,913,18,0,0,9,7,2
tj,TJMS,3502,362,22,0,0,15,4,3
tj,TJMS,3566,442,23,0,1,14,5,3
tj,TJMS,17338,27,9,0,1,6,2,0
tj,TJMS,2814,12,4,0,0,4,0,0
tj,TJMS,3509,127,12,0,4,6,2,0
tj,TJMS,17340,419,33,0,1,26,4,2
tj,TJMS,3505,419,21,0,1,14,4,2
tj,TJMS,40976,13,3,0,1,2,0,0
tj,TJMS,29831,32,6,0,1,4,1,0
tj,TJMS,14055,578,7,0,0,5,1,1
tj,TJMS,17975,75,10,0,0,4,4,2
tj,TJMS,2822,473,26,0,1,17,5,3
tj,TJMS,2825,71,9,0,0,6,2,1
tj,TJMS,2827,48,20,0,1,11,6,2
tj,TJMS,29836,31,3,0,0,3,0,0
tj,TJMS,29839,29,3,0,0,3,0,0
tj,TJMS,29841,38,5,0,0,4,1,0
tj,TJMS,29884,87,9,0,2,6,1,0
tj,TJMS,29889,1198,9,0,0,5,4,0
tj,TJMS,3521,115,18,0,0,9,7,2
tj,TJMS,3524,74,17,0,0,9,7,1
tj,TJMS,3529,100,8,0,0,5,2,1
tj,TJMS,3537,16,8,0,0,4,2,2
tj,TJMS,3538,35,10,0,0,6,3,1
tj,TJMS,3543,2645,79,0,1,57,15,6
tj,TJMS,3559,214,19,0,1,10,6,2
tj,TJMS,4475,34,10,0,0,4,4,2
tj,TJMS,17319,101,9,0,2,5,1,1
tj,TJMS,2790,86,22,0,0,13,6,3
tj,TJMS,2802,748,18,0,0,9,7,2
tj,TJMS,2824,2408,10,0,0,6,1,3
tj,TJMS,2831,4775,72,0,2,47,17,6
tj,TJMS,2834,43,10,0,0,6,2,2
tj,TJMS,2839,42,13,0,0,6,5,2
tj,TJMS,2846,832,22,0,0,7,12,3
tj,TJMS,3486,31,13,0,1,7,3,2
tj,TJMS,3487,2241,82,0,7,54,15,6
tj,TJMS,3510,45,12,0,0,6,5,1
tj,TJMS,3522,22,9,0,0,4,3,2
tj,TJMS,3526,111,14,0,0,7,5,2
tj,TJMS,3549,67,17,0,0,10,6,1
tj,TJMS,3554,245,34,0,0,19,12,3
tj,TJMS,3580,22,10,0,0,7,2,1
tj,TJMS,3587,46,12,0,0,6,4,2
tj,TJMS,4416,384,17,0,0,8,6,3
tj,TJMS,4419,570,16,0,0,8,5,3
tj,TJMS,4424,189,16,0,0,4,9,3
tj,TJMS,4472,75,11,0,0,3,6,2
tj,TJMS,4496,88,9,0,0,3,5,1
tj,TJMS,4509,28,10,0,0,4,4,2
tj,TJMS,17320,429,19,0,0,13,4,2
tj,TJMS,3493,1063,16,0,0,6,8,2
tj,TJMS,3565,920,20,0,0,7,10,3
tj,TJMS,3585,145,12,0,0,8,2,2
tj,TJMS,4396,212,13,0,0,7,3,3
tj,TJMS,4502,402,15,0,0,9,3,3
tj,TJMS,17322,366,21,0,1,14,4,2
tj,TJMS,17325,355,20,0,1,13,4,2
tj,TJMS,17333,422,14,0,0,11,3,0
tj,TJMS,2800,208,12,0,0,8,2,2
tj,TJMS,3501,591,27,0,1,19,4,3
tj,TJMS,3516,513,36,0,1,23,9,3
tj,TJMS,3575,512,54,0,0,36,13,5
tj,TJMS,3576,5892,65,0,6,52,6,1
tj,TJMS,2836,71,11,0,0,8,2,1
tj,TJMS,17328,425,16,0,1,11,3,1
tj,TJMS,17335,16,5,0,0,4,1,0
tj,TJMS,2789,1933,66,0,1,46,13,6
tj,TJMS,3485,48,15,0,0,7,5,3
tj,TJMS,29827,3464,8,0,0,5,3,0
tj,TJMS,29832,3009,10,0,0,7,3,0
tj,TJMS,29837,2797,10,0,0,7,3,0
tj,TJMS,29840,3218,10,0,0,6,4,0
tj,TJMS,3569,438,7,0,1,5,1,0
tj,TJMS,76486,67,14,0,1,11,2,0
tj,TJMS,74637,6,1,0,0,1,0,0
tj,TJMS,29828,2197,14,0,2,8,4,0
tj,TJMS,17324,439,28,0,0,21,5,2
tj,TJMS,3513,280,31,0,0,18,11,2
tj,TJMS,3540,12,6,0,1,4,1,0
tj,TJMS,3551,85,10,0,0,5,3,2
tj,TJMS,5374,852,32,0,0,19,9,4
tj,TJMS,17329,482,17,0,1,14,2,0
tj,TJMS,3496,408,24,0,2,15,4,3
tj,TJMS,5964,154,10,0,0,6,2,2
tj,TJMS,17321,371,19,0,0,12,4,3
tj,TJMS,17332,28,7,0,2,2,1,2
tj,TJMS,17341,451,9,0,1,3,3,2
tj,TJMS,17890,33,11,0,0,6,3,2
tj,TJMS,17978,659,5,0,0,2,2,1
tj,TJMS,2791,45,14,0,0,6,5,3
tj,TJMS,2812,1675,35,0,3,21,8,3
tj,TJMS,2815,98,9,0,0,5,2,2
tj,TJMS,2830,424,15,0,1,6,6,2
tj,TJMS,3483,92,11,0,0,4,5,2
tj,TJMS,3488,927,20,0,0,7,10,3
tj,TJMS,3489,1009,18,0,0,4,11,3
tj,TJMS,3508,60,10,0,0,7,1,2
tj,TJMS,3514,41,11,0,1,5,4,1
tj,TJMS,3548,4019,70,0,3,52,10,5
tj,TJMS,3553,175,14,0,0,8,4,2
tj,TJMS,3555,955,16,0,0,5,8,3
tj,TJMS,3561,360,21,0,0,11,7,3
tj,TJMS,3574,3193,76,0,0,54,16,6
tj,TJMS,4405,192,12,0,0,4,6,2
tj,TJMS,4466,106,13,0,0,3,8,2
tj,TJMS,4468,67,6,0,0,3,2,1
tj,TJMS,4473,158,12,0,0,5,4,3
tj,TJMS,4631,484,8,0,0,3,2,3
tj,TJMS,8157,826,17,0,0,6,8,3
tj,TJMS,2788,46,21,0,0,12,6,3
tj,TJMS,3511,19,8,0,0,4,2,2
tj,TJMS,3515,31,11,0,0,6,4,1
tj,TJMS,3532,52,12,0,0,5,6,1
tj,TJMS,3539,35,9,0,0,6,2,1
tj,TJMS,4481,46,8,0,0,4,3,1
tj,TJMS,4524,246,10,0,0,5,3,2
tj,TJMS,3536,99,10,0,2,6,1,1
tj,TJMS,17891,55,11,0,0,5,3,3
tj,TJMS,3531,56,18,0,0,10,7,1
tj,TJMS,3583,132,8,0,0,3,3,2
tj,TJMS,3568,599,19,0,3,8,8,0
tj,TJMS,29891,1233,7,0,1,3,3,0
tj,TJMS,29893,1239,7,0,0,3,4,0
tj,TJMS,17318,17,6,0,2,4,0,0
tj,TJMS,3581,43,9,0,2,2,4,1
tj,TJMS,40977,26,6,0,1,4,1,0
tj,TJMS,3484,662,62,0,4,40,13,5
tj,TJMS,3523,274,20,0,0,11,5,4
tj,TJMS,3579,186,26,0,1,13,9,3
tj,TJMS,17343,193,7,0,0,1,4,2
tj,TJMS,17974,242,13,0,0,3,6,4
tj,TJMS,2811,21,11,0,0,5,3,3
tj,TJMS,2833,65,7,0,0,4,2,1
tj,TJMS,3519,171,36,0,0,19,12,5
tj,TJMS,3534,28,8,0,0,4,3,1
tj,TJMS,3545,37,13,0,0,5,5,3
tj,TJMS,3546,103,15,0,0,9,3,3
tj,TJMS,3550,40,13,0,1,7,3,2
tj,TJMS,3552,80,14,0,1,6,4,3
tj,TJMS,3582,58,13,0,0,6,5,2
tj,TJMS,3584,169,12,0,0,6,4,2
tj,TJMS,4404,147,12,0,0,5,4,3
tj,TJMS,4407,307,14,0,0,4,8,2
tj,TJMS,4410,294,9,0,0,1,6,2
tj,TJMS,4427,144,8,0,0,2,4,2
tj,TJMS,4431,149,9,0,0,2,5,2
tj,TJMS,4467,66,11,0,0,3,5,3
tj,TJMS,4478,192,10,0,0,4,3,3
tj,TJMS,4483,118,8,0,0,2,4,2
tj,TJMS,4484,101,11,0,0,5,4,2
tj,TJMS,4485,22,7,0,0,4,1,2
tj,TJMS,4487,115,11,0,0,6,3,2
tj,TJMS,4490,120,10,0,0,3,5,2
tj,TJMS,4491,82,7,0,0,2,3,2
tj,TJMS,4494,31,6,0,0,3,2,1
tj,TJMS,4506,48,5,0,0,3,1,1
tj,TJMS,4517,100,7,0,0,2,3,2
tj,TJMS,4525,418,11,0,0,5,3,3
tj,TJMS,4551,267,10,0,0,4,4,2
tj,TJMS,4555,164,13,0,0,7,3,3
tj,TJMS,4560,870,13,0,0,3,8,2
tj,TJMS,4604,172,10,0,0,3,5,2
tj,TJMS,8182,237,8,0,0,5,1,2
tj,TJMS,17331,26,8,0,1,6,1,0
tj,TJMS,4356,155,26,0,1,17,6,2
tj,TJMS,2842,81,10,0,0,4,3,3
tj,TJMS,17327,395,10,0,0,7,2,1
tj,TJMS,12824,15,4,0,0,3,1,0
tj,TJMS,3528,87,20,0,1,10,6,3
tj,TJMS,3498,246,10,0,0,1,7,2
tj,TJMS,4397,103,11,0,0,5,3,3
tj,TJMS,4425,133,10,0,0,4,4,2
tj,TJMS,4426,116,6,0,0,1,3,2
tj,TJMS,4429,67,5,0,0,0,4,1
tj,TJMS,4430,167,6,0,0,0,5,1
tj,TJMS,4477,95,12,0,0,5,5,2
tj,TJMS,4498,71,7,0,0,0,6,1
tj,TJMS,4501,300,10,0,0,4,4,2
tj,TJMS,8197,327,5,0,0,1,2,2
tj,TJMS,2818,72,7,0,0,2,3,2
tj,TJMS,3544,82,6,0,0,1,3,2
tj,TJMS,3815,99,9,0,0,4,5,0
tj,TJMS,79713,18,3,0,0,0,3,0
tj,TJMS,17316,19510,7,0,0,4,1,2
tj,TJMS,17893,9,5,0,0,4,1,0
tj,TJMS,2832,24,5,0,0,3,2,0
tj,TJMS,3491,492,7,0,0,5,2,0
tj,TJMS,3517,370,14,0,0,9,5,0
tj,TJMS,3557,193,11,0,3,6,2,0
tj,TJMS,4408,2261,21,0,0,10,11,0
tj,TJMS,16404,136,8,0,0,2,6,0
tj,TJMS,2809,22,4,0,0,2,2,0
tj,TJMS,3530,11,4,0,0,1,3,0
tj,TJMS,4399,471,20,0,0,10,10,0
tj,TJMS,3578,2900,31,0,3,16,12,0
tj,TJMS,3490,549,12,0,1,4,7,0
tj,TJMS,16397,620,8,0,0,3,5,0
tj,TJMS,17330,246,7,0,0,2,5,0
tj,TJMS,17342,33,2,0,0,0,2,0
tj,TJMS,17344,48,8,0,0,3,5,0
tj,TJMS,1759,3001,19,0,0,0,4,0
tj,TJMS,17987,6,3,0,0,1,2,0
tj,TJMS,2797,1709,18,0,0,11,7,0
tj,TJMS,2807,609,15,0,0,7,8,0
tj,TJMS,4402,52,5,0,0,1,4,0
tj,TJMS,4505,52,9,0,0,3,4,2
tj,TJMS,4519,138,6,0,0,1,5,0
tj,TJMS,9042,153,7,0,0,2,5,0
tj,TJMS,13106,207,8,0,0,3,5,0
tj,TJMS,15672,156,9,0,1,2,6,0
tj,TJMS,16036,148,12,0,0,5,7,0
tj,TJMS,17889,109,3,0,0,1,2,0
tj,TJMS,29887,88,5,0,0,3,2,0
tj,TJMS,3506,14,3,0,0,2,1,0
tj,TJMS,3560,192,8,0,0,4,4,0
tj,TJMS,3562,525,10,0,0,4,6,0
tj,TJMS,3567,511,12,0,0,6,6,0
tj,TJMS,3570,10,1,0,0,0,1,0
tj,TJMS,2826,4,1,0,0,1,0,0
tj,TJMS,17997,50,7,0,0,3,4,0
tj,TJMS,17892,75,9,0,1,4,4,0
tj,TJMS,3527,38,5,0,0,2,3,0
tj,TJMS,29833,2775,13,0,1,8,4,0
tj,TJMS,29885,8,2,0,0,1,1,0
tj,TJMS,3504,34,8,0,1,7,0,0
tj,TJMS,29842,1068,4,0,0,2,2,0
tj,TJMS,29886,24,1,0,0,1,0,0
tj,TJMS,74462,8,1,0,0,0,1,0
tj,TJMS,74463,4,1,0,0,0,1,0
tj,TJMS,3492,4,2,0,0,1,0,1
tj,TJMS,16311,26,6,0,0,3,3,0
tj,TJMS,17998,91,6,0,0,2,4,0
tj,TJMS,29838,1231,6,0,0,4,2,0
tj,TJMS,74456,9,1,0,0,1,0,0
tj,TJMS,74457,18,2,0,0,2,0,0
tj,TJMS,3533,19,4,0,0,1,3,0
tj,TJMS,79621,4,1,0,0,0,1,0
tj,TJMG,13351,121,30,0,1,12,15,2
tj,TJMG,3796,107,24,0,0,12,9,3
tj,TJMG,3898,86,17,0,0,10,6,1
tj,TJMG,3904,116,32,0,0,14,15,3
tj,TJMG,4191,57,18,0,0,11,6,1
tj,TJMG,4308,122,32,0,0,20,10,2
tj,TJMG,78835,70,14,0,0,11,3,0
tj,TJMG,5714,50,12,0,1,10,1,0
tj,TJMG,3991,344,26,0,0,14,9,3
tj,TJMG,4377,47,11,0,0,8,3,0
tj,TJMG,5335,145,24,0,0,13,9,2
tj,TJMG,5466,100,13,0,0,10,3,0
tj,TJMG,5473,79,17,0,0,14,3,0
tj,TJMG,5717,29,8,0,0,6,2,0
tj,TJMG,11314,89,26,0,0,12,11,3
tj,TJMG,11709,160,31,0,1,19,9,2
tj,TJMG,12921,171,26,0,0,12,11,3
tj,TJMG,13100,225,19,0,0,9,7,3
tj,TJMG,17299,81,14,0,0,12,2,0
tj,TJMG,3782,70,16,0,0,5,8,3
tj,TJMG,3790,48,13,0,0,5,5,3
tj,TJMG,3837,62,20,0,0,9,9,2
tj,TJMG,3842,176,36,0,0,15,18,3
tj,TJMG,3865,200,27,0,1,11,12,3
tj,TJMG,4007,131,29,0,0,15,11,3
tj,TJMG,40132,282,11,0,0,3,8,0
tj,TJMG,4042,128,26,0,0,10,13,3
tj,TJMG,4160,152,25,0,1,10,11,3
tj,TJMG,4164,143,32,0,0,14,15,3
tj,TJMG,4192,40,10,0,0,9,1,0
tj,TJMG,4195,50,11,0,0,10,1,0
tj,TJMG,4215,39,12,0,0,11,1,0
tj,TJMG,4351,171,26,0,0,17,8,1
tj,TJMG,4354,51,15,0,0,5,8,2
tj,TJMG,4358,162,28,0,1,15,9,3
tj,TJMG,4409,193,30,0,0,14,13,3
tj,TJMG,5224,175,23,0,0,12,8,3
tj,TJMG,5231,72,13,0,0,11,2,0
tj,TJMG,5390,57,13,0,0,11,2,0
tj,TJMG,5469,56,11,0,0,8,3,0
tj,TJMG,5511,384,39,0,2,24,10,3
tj,TJMG,5564,487,13,0,0,6,7,0
tj,TJMG,5612,69,20,0,0,6,11,3
tj,TJMG,6088,22,6,0,0,5,1,0
tj,TJMG,6097,28,8,0,0,7,1,0
tj,TJMG,6263,143,29,0,0,19,8,2
tj,TJMG,6269,153,35,0,0,24,9,2
tj,TJMG,6293,64,6,0,0,2,4,0
tj,TJMG,81133,89,18,0,0,6,10,2
tj,TJMG,81491,34,8,0,0,7,1,0
tj,TJMG,8160,138,32,0,0,21,8,3
tj,TJMG,8161,134,23,0,0,11,9,3
tj,TJMG,8162,321,38,0,1,27,7,3
tj,TJMG,81717,30,9,0,0,7,2,0
tj,TJMG,81720,84,14,0,0,12,2,0
tj,TJMG,4037,103,27,0,0,11,14,2
tj,TJMG,4235,35,18,0,1,9,7,1
tj,TJMG,3335,101,27,0,1,11,12,3
tj,TJMG,3949,65,19,0,1,6,9,3
tj,TJMG,4227,101,23,0,1,9,10,3
tj,TJMG,5632,93,26,0,1,10,13,2
tj,TJMG,11135,185,18,0,0,10,7,1
tj,TJMG,13011,143,27,0,0,9,15,3
tj,TJMG,13401,89,28,0,3,13,9,3
tj,TJMG,13677,52,21,0,0,11,9,1
tj,TJMG,3860,96,29,0,0,14,13,2
tj,TJMG,39983,355,18,0,1,9,6,2
tj,TJMG,39986,116,10,0,0,6,3,1
tj,TJMG,4011,68,19,0,0,8,8,3
tj,TJMG,4102,146,37,0,0,20,14,3
tj,TJMG,4110,131,19,0,0,9,7,3
tj,TJMG,4203,237,36,0,0,25,10,1
tj,TJMG,4273,393,19,0,0,11,6,2
tj,TJMG,4276,400,21,0,1,11,7,2
tj,TJMG,4297,361,20,0,0,11,7,2
tj,TJMG,4325,77,20,0,0,6,13,1
tj,TJMG,4327,190,31,0,0,19,9,3
tj,TJMG,4332,130,17,0,0,8,6,3
tj,TJMG,4355,94,19,0,0,13,5,1
tj,TJMG,4395,141,30,0,1,14,12,3
tj,TJMG,45084,112,10,0,0,10,0,0
tj,TJMG,45095,160,6,0,0,6,0,0
tj,TJMG,45099,100,8,0,0,8,0,0
tj,TJMG,45105,104,9,0,0,9,0,0
tj,TJMG,45107,92,5,0,0,5,0,0
tj,TJMG,45112,1866,67,0,0,67,0,0
tj,TJMG,45156,24,7,0,3,4,0,0
tj,TJMG,5317,131,21,0,0,8,10,3
tj,TJMG,5421,140,23,0,1,15,7,0
tj,TJMG,5662,86,17,0,0,12,5,0
tj,TJMG,5675,240,17,0,0,11,5,1
tj,TJMG,5692,88,10,0,0,5,4,1
tj,TJMG,5721,67,21,0,0,11,7,3
tj,TJMG,5760,1017,14,0,0,6,5,3
tj,TJMG,5780,852,15,0,0,8,4,3
tj,TJMG,5799,584,18,0,0,8,7,3
tj,TJMG,6188,112,16,0,0,7,8,1
tj,TJMG,6233,94,17,0,0,8,6,3
tj,TJMG,81339,73,15,0,0,8,5,2
tj,TJMG,81360,36,9,0,0,4,3,2
tj,TJMG,81422,82,12,0,0,7,5,0
tj,TJMG,81467,258,10,0,0,5,3,2
tj,TJMG,81492,98,11,0,0,5,4,2
tj,TJMG,81703,140,12,0,0,9,3,0
tj,TJMG,10798,124,7,0,0,3,4,0
tj,TJMG,11145,807,11,0,0,3,5,3
tj,TJMG,12699,178,7,0,0,4,3,0
tj,TJMG,12704,209,8,0,0,4,4,0
tj,TJMG,13354,855,19,0,2,8,6,3
tj,TJMG,16391,77,18,0,2,9,4,3
tj,TJMG,17310,348,12,0,0,5,7,0
tj,TJMG,3115,67,26,0,0,16,8,2
tj,TJMG,3668,349,34,0,0,18,13,3
tj,TJMG,3694,133,24,0,1,11,9,3
tj,TJMG,3710,118,28,0,0,12,13,3
tj,TJMG,3757,63,24,0,0,9,13,2
tj,TJMG,3764,152,30,0,0,18,10,2
tj,TJMG,3775,194,30,0,0,14,13,3
tj,TJMG,3778,124,33,0,0,18,12,3
tj,TJMG,3792,77,20,0,0,7,11,2
tj,TJMG,3808,108,29,0,0,10,15,4
tj,TJMG,3823,45,17,0,0,9,6,2
tj,TJMG,3844,36,5,0,0,3,2,0
tj,TJMG,3897,113,32,0,0,16,13,3
tj,TJMG,3916,133,31,0,0,13,14,4
tj,TJMG,3920,209,35,0,0,19,13,3
tj,TJMG,3924,123,24,0,1,6,13,4
tj,TJMG,3926,132,28,0,0,11,13,4
tj,TJMG,3933,190,24,0,1,11,9,3
tj,TJMG,39982,670,20,0,0,12,6,2
tj,TJMG,4016,135,15,0,0,8,4,3
tj,TJMG,40277,22,6,0,0,3,3,0
tj,TJMG,40385,29,5,0,0,2,3,0
tj,TJMG,4046,131,15,0,0,5,7,3
tj,TJMG,4065,165,36,0,0,24,9,3
tj,TJMG,4073,119,34,0,0,15,18,1
tj,TJMG,4128,146,23,0,0,15,6,2
tj,TJMG,4223,131,6,0,0,2,4,0
tj,TJMG,4240,73,23,0,0,8,12,3
tj,TJMG,4247,56,22,0,0,10,8,4
tj,TJMG,4285,98,6,0,0,3,3,0
tj,TJMG,4291,43,15,0,0,8,5,2
tj,TJMG,4339,144,18,0,1,10,7,0
tj,TJMG,4361,96,25,0,0,10,11,4
tj,TJMG,5293,297,26,0,0,13,13,0
tj,TJMG,5301,109,24,0,1,12,8,3
tj,TJMG,5319,142,13,0,0,5,5,3
tj,TJMG,5337,160,11,0,0,5,6,0
tj,TJMG,5353,91,28,0,0,12,12,4
tj,TJMG,5363,152,26,0,0,15,8,3
tj,TJMG,5372,98,20,0,0,10,7,3
tj,TJMG,5378,159,13,0,0,4,9,0
tj,TJMG,5461,290,17,0,0,10,5,2
tj,TJMG,5539,60,22,0,0,7,13,2
tj,TJMG,5617,57,10,0,0,3,7,0
tj,TJMG,5626,136,7,0,0,3,4,0
tj,TJMG,5678,123,27,0,1,11,14,1
tj,TJMG,5727,130,17,0,0,6,11,0
tj,TJMG,5779,100,8,0,0,3,5,0
tj,TJMG,5797,111,28,0,0,14,11,3
tj,TJMG,5819,24,4,0,0,2,2,0
tj,TJMG,5833,102,18,0,0,7,8,3
tj,TJMG,5851,58,15,0,0,5,8,2
tj,TJMG,6125,855,18,0,1,10,4,3
tj,TJMG,6186,28,5,0,0,3,2,0
tj,TJMG,6434,103,6,0,0,3,3,0
tj,TJMG,78364,88,4,0,0,3,1,0
tj,TJMG,78365,202,4,0,0,2,2,0
tj,TJMG,79467,146,6,0,0,4,2,0
tj,TJMG,80294,39,12,0,0,5,6,1
tj,TJMG,81131,165,19,0,0,10,7,2
tj,TJMG,8164,66,9,0,0,5,4,0
tj,TJMG,6190,73,16,0,1,10,4,1
tj,TJMG,11048,208,21,0,1,11,8,1
tj,TJMG,3828,1506,8,0,0,4,4,0
tj,TJMG,3896,267,19,0,0,11,7,1
tj,TJMG,4033,44,17,0,0,6,9,2
tj,TJMG,4347,156,14,0,0,5,6,3
tj,TJMG,5385,299,21,0,0,6,15,0
tj,TJMG,5386,117,17,0,0,8,8,1
tj,TJMG,5406,91,17,0,0,5,9,3
tj,TJMG,11730,359,31,0,0,21,8,2
tj,TJMG,12575,46,19,0,0,8,9,2
tj,TJMG,3297,115,22,0,0,7,12,3
